id,informacion_id,anio,codigo,petroleo,carbon,gas,nuclear,hidraulica,solar,eolica,otras_renovables
309,309,2004.0,BGR,1.05,18.9,1.49,16.815,3.168,0.0,0.001,0.0
310,310,2005.0,BGR,0.79,18.46,1.73,18.653,4.337,0.0,0.005,0.0
311,311,2006.0,BGR,0.51,19.09,2.16,19.493,4.238,0.0,0.02,0.0
312,312,2007.0,BGR,0.67,22.37,2.34,14.643,2.874,0.0,0.047,0.0
313,313,2008.0,BGR,0.32,23.18,2.36,15.765,2.824,0.0,0.122,0.016
314,314,2009.0,BGR,0.33,21.1,1.96,15.256,3.47,0.003,0.237,0.008
315,315,2010.0,BGR,0.39,22.61,1.97,15.249,5.057,0.015,0.681,0.035
316,316,2011.0,BGR,0.14,27.53,2.08,16.314,2.917,0.101,0.861,0.056
317,317,2012.0,BGR,0.22,22.87,2.36,15.785,3.226,0.814,1.221,0.066
318,318,2013.0,BGR,0.23,19.39,2.34,14.171,4.08,1.361,1.374,0.112
319,319,2014.0,BGR,0.21,21.31,2.14,15.867,4.605,1.252,1.331,0.201
320,320,2015.0,BGR,0.18,22.53,1.86,15.379,5.661,1.383,1.452,0.27
321,321,2016.0,BGR,0.32,19.37,2.05,15.776,3.942,1.386,1.425,0.354
322,322,2017.0,BGR,0.4,20.92,1.92,15.545,2.828,1.403,1.504,0.396
323,323,2018.0,BGR,0.36,18.66,2.02,16.125,5.147,1.343,1.318,1.573
324,324,2019.0,BGR,0.4,17.2,2.15,16.555,2.966,1.442,1.317,1.821
325,325,2020.0,BGR,0.4,13.21,2.13,16.626,2.869,1.481,1.477,1.699
326,326,2021.0,BGR,0.4,17.73,2.74,16.482,4.563,1.49,1.433,1.695
327,327,2000.0,BHR,0.04,0.0,12.98,0.0,0.0,0.0,0.0,0.0
328,328,2001.0,BHR,0.04,0.0,13.7,0.0,0.0,0.0,0.0,0.0
329,329,2002.0,BHR,0.04,0.0,14.29,0.0,0.0,0.0,0.0,0.0
330,330,2003.0,BHR,0.04,0.0,14.71,0.0,0.0,0.0,0.0,0.0
331,331,2004.0,BHR,0.05,0.0,15.13,0.0,0.0,0.0,0.0,0.0
332,332,2005.0,BHR,0.04,0.0,18.16,0.0,0.0,0.0,0.0,0.0
333,333,2006.0,BHR,0.04,0.0,19.74,0.0,0.0,0.0,0.0,0.0
334,334,2007.0,BHR,0.04,0.0,20.38,0.0,0.0,0.0,0.0,0.0
335,335,2008.0,BHR,0.04,0.0,21.41,0.0,0.0,0.0,0.0,0.0
336,336,2009.0,BHR,0.04,0.0,21.17,0.0,0.0,0.0,0.0,0.0
337,337,2010.0,BHR,0.03,0.0,22.36,0.0,0.0,0.0,0.0,0.0
338,338,2011.0,BHR,0.03,0.0,22.85,0.0,0.0,0.0,0.0,0.0
339,339,2012.0,BHR,0.03,0.0,23.26,0.0,0.0,0.0,0.0,0.0
340,340,2013.0,BHR,0.03,0.0,24.33,0.0,0.0,0.0,0.0,0.0
341,341,2014.0,BHR,0.04,0.0,25.58,0.0,0.0,0.01,0.0,0.0
342,342,2015.0,BHR,0.04,0.0,26.74,0.0,0.0,0.01,0.0,0.0
343,343,2016.0,BHR,0.04,0.0,26.76,0.0,0.0,0.01,0.0,0.0
344,344,2017.0,BHR,0.04,0.0,27.43,0.0,0.0,0.01,0.0,0.0
345,345,2018.0,BHR,0.04,0.0,27.73,0.0,0.0,0.01,0.0,0.0
346,346,2019.0,BHR,0.03,0.0,31.4,0.0,0.0,0.01,0.0,0.0
347,347,2020.0,BHR,0.03,0.0,29.82,0.0,0.0,0.01,0.0,0.0
348,348,2021.0,BHR,,,,,,,,
349,349,2000.0,BHS,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,350,2001.0,BHS,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,2002.0,BHS,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,352,2003.0,BHS,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353,2004.0,BHS,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,354,2005.0,BHS,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,355,2006.0,BHS,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,356,2007.0,BHS,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,357,2008.0,BHS,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,358,2009.0,BHS,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,359,2010.0,BHS,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,360,2011.0,BHS,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,361,2012.0,BHS,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,362,2013.0,BHS,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,363,2014.0,BHS,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,364,2015.0,BHS,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,365,2016.0,BHS,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,366,2017.0,BHS,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,367,2018.0,BHS,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,368,2019.0,BHS,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,369,2020.0,BHS,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,370,2000.0,BIH,0.0,5.01,0.0,0.0,5.04,0.0,0.0,0.0
371,371,2001.0,BIH,0.0,5.13,0.0,0.0,5.13,0.0,0.0,0.0
372,372,2002.0,BIH,0.0,5.19,0.0,0.0,5.22,0.0,0.0,0.0
373,373,2003.0,BIH,0.0,6.36,0.0,0.0,4.46,0.0,0.0,0.0
374,374,2004.0,BIH,0.0,6.34,0.0,0.0,5.92,0.0,0.0,0.0
375,375,2005.0,BIH,0.0,6.21,0.0,0.0,5.94,0.0,0.0,0.0
376,376,2006.0,BIH,0.0,7.01,0.0,0.0,5.8,0.0,0.0,0.0
377,377,2007.0,BIH,0.0,7.32,0.0,0.0,3.96,0.0,0.0,0.0
378,378,2008.0,BIH,0.0,9.36,0.0,0.0,4.82,0.0,0.0,0.0
379,379,2009.0,BIH,0.0,8.86,0.0,0.0,6.18,0.0,0.0,0.0
380,380,2010.0,BIH,0.0,8.55,0.0,0.0,7.95,0.0,0.0,0.0
381,381,2011.0,BIH,0.0,10.24,0.0,0.0,4.34,0.0,0.0,0.0
382,382,2012.0,BIH,0.0,9.27,0.0,0.0,4.17,0.0,0.0,0.0
383,383,2013.0,BIH,0.11,9.49,0.0,0.0,7.16,0.0,0.0,0.0
384,384,2014.0,BIH,0.05,11.01,0.03,0.0,5.93,0.0,0.0,0.0
385,385,2015.0,BIH,0.05,10.8,0.03,0.0,5.55,0.0,0.0,0.0
386,386,2016.0,BIH,0.06,12.02,0.02,0.0,5.64,0.02,0.0,0.0
387,387,2017.0,BIH,0.06,12.34,0.02,0.0,3.79,0.02,0.0,0.01
388,388,2018.0,BIH,0.05,12.44,0.03,0.0,6.42,0.02,0.1,0.01
389,389,2019.0,BIH,0.05,10.96,0.02,0.0,6.1,0.03,0.25,0.01
390,390,2020.0,BIH,0.05,11.71,0.02,0.0,4.91,0.03,0.23,0.01
391,391,2021.0,BIH,0.05,10.99,0.02,0.0,6.18,0.03,0.36,0.01
392,392,2000.0,BLR,0.0,0.0,24.51,0.0,0.027,0.0,0.0,0.0
393,393,2001.0,BLR,0.0,0.0,23.53,0.0,0.03,0.0,0.0,0.0
394,394,2002.0,BLR,0.0,0.0,24.84,0.0,0.029,0.0,0.0,0.0
395,395,2003.0,BLR,0.0,0.0,25.0,0.0,0.028,0.0,0.0,0.0
396,396,2004.0,BLR,0.0,0.0,29.31,0.0,0.033,0.0,0.001,0.0
397,397,2005.0,BLR,0.0,0.0,29.07,0.0,0.036,0.0,0.001,0.0
398,398,2006.0,BLR,0.0,0.0,29.79,0.0,0.035,0.0,0.001,0.002
399,399,2007.0,BLR,0.0,0.0,29.81,0.0,0.035,0.0,0.001,0.014
400,400,2008.0,BLR,0.0,0.0,32.8,0.0,0.039,0.0,0.001,0.033
401,401,2009.0,BLR,0.0,0.0,28.38,0.0,0.045,0.0,0.001,0.06
402,402,2010.0,BLR,0.0,0.0,32.7,0.0,0.045,0.0,0.001,0.084
403,403,2011.0,BLR,0.0,0.0,30.15,0.0,0.042,0.0,0.004,0.095
404,404,2012.0,BLR,0.0,0.0,28.81,0.0,0.072,0.0,0.006,0.095
405,405,2013.0,BLR,0.0,0.0,29.35,0.0,0.138,0.0,0.008,0.082
406,406,2014.0,BLR,0.0,0.0,32.4,0.0,0.121,0.002,0.009,0.079
407,407,2015.0,BLR,0.0,0.0,31.78,0.0,0.111,0.009,0.039,0.094
408,408,2016.0,BLR,0.0,0.0,31.18,0.0,0.142,0.026,0.073,0.094
409,409,2017.0,BLR,0.0,0.0,31.75,0.0,0.406,0.089,0.097,0.106
410,410,2018.0,BLR,0.0,0.0,35.89,0.0,0.324,0.118,0.099,0.109
411,411,2019.0,BLR,0.0,0.0,36.78,0.0,0.351,0.179,0.166,0.11
412,412,2020.0,BLR,0.0,0.0,34.45,0.338,0.4,0.17,0.185,0.268
413,413,2021.0,BLR,0.0,0.0,36.97,5.78,0.343,0.285,0.184,0.267
414,414,2000.0,BLZ,0.07,0.0,0.0,0.0,0.09,0.0,0.0,0.01
415,415,2001.0,BLZ,0.05,0.0,0.0,0.0,0.09,0.0,0.0,0.01
416,416,2002.0,BLZ,0.05,0.0,0.0,0.0,0.09,0.0,0.0,0.01
417,417,2003.0,BLZ,0.1,0.0,0.0,0.0,0.06,0.0,0.0,0.01
418,418,2004.0,BLZ,0.09,0.0,0.0,0.0,0.06,0.0,0.0,0.01
419,419,2005.0,BLZ,0.09,0.0,0.0,0.0,0.07,0.0,0.0,0.01
420,420,2006.0,BLZ,0.04,0.0,0.0,0.0,0.18,0.0,0.0,0.01
421,421,2007.0,BLZ,0.05,0.0,0.0,0.0,0.18,0.0,0.0,0.01
422,422,2008.0,BLZ,0.02,0.0,0.0,0.0,0.2,0.0,0.0,0.0
423,423,2009.0,BLZ,0.05,0.0,0.0,0.0,0.19,0.0,0.0,0.02
424,424,2010.0,BLZ,0.17,0.0,0.0,0.0,0.26,0.0,0.0,0.06
425,425,2011.0,BLZ,0.13,0.0,0.0,0.0,0.25,0.0,0.0,0.05
426,426,2012.0,BLZ,0.19,0.0,0.0,0.0,0.21,0.0,0.0,0.07
427,427,2013.0,BLZ,0.14,0.0,0.0,0.0,0.26,0.0,0.0,0.05
428,428,2014.0,BLZ,0.18,0.0,0.0,0.0,0.26,0.0,0.0,0.07
429,429,2015.0,BLZ,0.22,0.0,0.0,0.0,0.24,0.0,0.0,0.08
430,430,2016.0,BLZ,0.17,0.0,0.0,0.0,0.26,0.0,0.0,0.1
431,431,2017.0,BLZ,0.28,0.0,0.0,0.0,0.27,0.0,0.0,0.2
432,432,2018.0,BLZ,0.31,0.0,0.0,0.0,0.25,0.0,0.0,0.22
433,433,2019.0,BLZ,0.37,0.0,0.0,0.0,0.3,0.0,0.0,0.17
434,434,2020.0,BLZ,0.35,0.0,0.0,0.0,0.08,0.0,0.0,0.16
435,435,2000.0,BOL,0.0,0.0,1.68,0.0,1.95,0.0,0.0,0.14
436,436,2001.0,BOL,0.0,0.0,1.61,0.0,2.11,0.0,0.0,0.14
437,437,2002.0,BOL,0.0,0.0,1.72,0.0,2.18,0.0,0.0,0.15
438,438,2003.0,BOL,0.0,0.0,2.04,0.0,1.97,0.0,0.0,0.17
439,439,2004.0,BOL,0.0,0.0,1.76,0.0,2.13,0.0,0.0,0.48
440,440,2005.0,BOL,0.0,0.0,2.16,0.0,1.94,0.0,0.0,0.59
441,441,2006.0,BOL,0.0,0.0,2.32,0.0,2.14,0.0,0.0,0.63
442,442,2007.0,BOL,0.0,0.0,2.22,0.0,2.3,0.0,0.0,1.0
443,443,2008.0,BOL,0.0,0.0,2.28,0.0,2.29,0.0,0.0,1.03
444,444,2009.0,BOL,0.0,0.0,2.65,0.0,2.27,0.0,0.0,0.98
445,445,2010.0,BOL,0.0,0.0,3.13,0.0,2.16,0.0,0.0,1.15
446,446,2011.0,BOL,0.0,0.0,3.33,0.0,2.32,0.0,0.0,1.23
447,447,2012.0,BOL,0.0,0.0,4.15,0.0,2.33,0.0,0.0,0.82
448,448,2013.0,BOL,0.0,0.0,4.34,0.0,2.51,0.0,0.0,0.76
449,449,2014.0,BOL,0.0,0.0,4.72,0.0,2.23,0.01,0.01,1.11
450,450,2015.0,BOL,0.0,0.0,4.93,0.0,2.44,0.0,0.01,1.24
451,451,2016.0,BOL,0.0,0.0,5.62,0.0,1.7,0.01,0.04,1.49
452,452,2017.0,BOL,0.0,0.0,5.44,0.0,2.21,0.01,0.06,1.44
453,453,2018.0,BOL,0.0,0.0,5.11,0.0,2.59,0.13,0.06,1.53
454,454,2019.0,BOL,0.0,0.0,5.99,0.0,3.22,0.19,0.07,0.52
455,455,2020.0,BOL,0.0,0.0,5.84,0.0,2.94,0.25,0.06,0.54
456,456,2021.0,BOL,0.0,0.0,6.1,0.0,3.22,0.35,0.11,0.59
457,457,2000.0,BRA,15.245,11.302,4.068,6.046,304.403,0.0,0.001,7.855
458,458,2001.0,BRA,15.904,11.514,9.921,14.279,267.876,0.0,0.035,8.99
459,459,2002.0,BRA,13.52,9.538,12.406,13.836,286.092,0.0,0.061,10.226
460,460,2003.0,BRA,10.835,9.465,13.11,13.358,305.616,0.0,0.061,11.894
461,461,2004.0,BRA,12.339,10.905,19.264,11.611,320.797,0.0,0.061,12.475
462,462,2005.0,BRA,11.738,11.486,18.811,9.855,337.457,0.0,0.093,13.591
463,463,2006.0,BRA,12.397,11.152,18.258,13.754,348.805,0.0,0.237,14.846
464,464,2007.0,BRA,13.298,11.263,15.497,12.35,374.015,0.0,0.663,18.063
465,465,2008.0,BRA,17.461,12.205,28.778,13.969,369.556,0.0,1.183,19.786
466,466,2009.0,BRA,14.419,10.348,13.332,12.957,390.988,0.0,1.238,22.876
467,467,2010.0,BRA,15.718,11.673,36.476,14.523,403.29,0.0,2.177,31.942
468,468,2011.0,BRA,14.185,13.152,25.095,15.659,428.333,0.0,2.705,32.629
469,469,2012.0,BRA,18.786,14.754,46.76,16.038,415.342,0.001,5.05,35.766
470,470,2013.0,BRA,25.525,22.311,69.003,15.45,390.992,0.005,6.576,40.972
471,471,2014.0,BRA,34.056,27.29,81.073,15.378,373.439,0.016,12.21,47.079
472,472,2015.0,BRA,28.293,27.404,79.49,14.734,359.743,0.059,21.626,49.88
473,473,2016.0,BRA,14.601,26.129,56.485,15.864,380.911,0.085,33.489,51.335
474,474,2017.0,BRA,15.204,25.767,65.593,15.739,370.906,0.832,42.373,52.912
475,475,2018.0,BRA,12.151,23.66,54.622,15.674,388.971,3.461,48.475,54.382
476,476,2019.0,BRA,9.857,24.457,60.448,16.129,397.877,6.655,55.986,54.921
477,477,2020.0,BRA,10.53,20.283,53.464,14.053,396.381,10.748,57.051,58.742
478,478,2021.0,BRA,21.907,24.065,86.857,14.705,362.818,16.752,72.286,54.959
479,479,2000.0,BRB,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,480,2001.0,BRB,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,481,2002.0,BRB,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,482,2003.0,BRB,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,483,2004.0,BRB,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,484,2005.0,BRB,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,485,2006.0,BRB,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,486,2007.0,BRB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,487,2008.0,BRB,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,488,2009.0,BRB,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,489,2010.0,BRB,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,490,2011.0,BRB,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,491,2012.0,BRB,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,492,2013.0,BRB,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,493,2014.0,BRB,0.96,0.0,0.0,0.0,0.0,0.01,0.0,0.0
494,494,2015.0,BRB,0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.0
495,495,2016.0,BRB,0.98,0.0,0.0,0.0,0.0,0.03,0.0,0.0
496,496,2017.0,BRB,0.98,0.0,0.0,0.0,0.0,0.03,0.0,0.0
497,497,2018.0,BRB,0.97,0.0,0.0,0.0,0.0,0.04,0.0,0.0
498,498,2019.0,BRB,0.98,0.0,0.0,0.0,0.0,0.04,0.0,0.0
499,499,2020.0,BRB,0.93,0.0,0.0,0.0,0.0,0.04,0.0,0.0
500,500,2000.0,BRN,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,501,2001.0,BRN,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,502,2002.0,BRN,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,503,2003.0,BRN,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,504,2004.0,BRN,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,505,2005.0,BRN,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,506,2006.0,BRN,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,507,2007.0,BRN,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,508,2008.0,BRN,0.35,0.0,2.87,0.0,0.0,0.0,0.0,0.0
509,509,2009.0,BRN,0.37,0.0,3.02,0.0,0.0,0.0,0.0,0.0
510,510,2010.0,BRN,0.43,0.0,3.14,0.0,0.0,0.0,0.0,0.0
511,511,2011.0,BRN,0.4,0.0,3.1,0.0,0.0,0.0,0.0,0.0
512,512,2012.0,BRN,0.42,0.0,3.28,0.0,0.0,0.0,0.0,0.0
513,513,2013.0,BRN,0.47,0.0,3.67,0.0,0.0,0.0,0.0,0.0
514,514,2014.0,BRN,0.48,0.0,3.76,0.0,0.0,0.0,0.0,0.0
515,515,2015.0,BRN,0.21,0.0,3.73,0.0,0.0,0.0,0.0,0.0
516,516,2016.0,BRN,0.21,0.0,3.8,0.0,0.0,0.0,0.0,0.0
517,517,2017.0,BRN,0.21,0.0,3.7,0.0,0.0,0.0,0.0,0.0
518,518,2018.0,BRN,0.22,0.0,3.82,0.0,0.0,0.0,0.0,0.0
519,519,2019.0,BRN,0.13,2.3,2.21,0.0,0.0,0.0,0.0,0.0
520,520,2020.0,BRN,0.12,2.18,2.1,0.0,0.0,0.0,0.0,0.0
521,521,2021.0,BRN,,,,,,,,
522,522,2000.0,BTN,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0
523,523,2001.0,BTN,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0
524,524,2002.0,BTN,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0
525,525,2003.0,BTN,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
526,526,2004.0,BTN,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0
527,527,2005.0,BTN,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0
528,528,2006.0,BTN,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0
529,529,2007.0,BTN,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0
530,530,2008.0,BTN,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0
531,531,2009.0,BTN,0.0,0.0,0.0,0.0,6.93,0.0,0.0,0.0
532,532,2010.0,BTN,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0
533,533,2011.0,BTN,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0
534,534,2012.0,BTN,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0
535,535,2013.0,BTN,0.0,0.0,0.0,0.0,7.53,0.0,0.0,0.0
536,536,2014.0,BTN,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0
537,537,2015.0,BTN,0.0,0.0,0.0,0.0,7.73,0.0,0.0,0.0
538,538,2016.0,BTN,0.0,0.0,0.0,0.0,7.88,0.0,0.0,0.0
539,539,2017.0,BTN,0.0,0.0,0.0,0.0,7.65,0.0,0.0,0.0
540,540,2018.0,BTN,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0
541,541,2019.0,BTN,0.0,0.0,0.0,0.0,8.95,0.0,0.0,0.0
542,542,2020.0,BTN,0.0,0.0,0.0,0.0,8.95,0.0,0.0,0.0
543,543,2000.0,BWA,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0
544,544,2001.0,BWA,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
545,545,2002.0,BWA,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
546,546,2003.0,BWA,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0
547,547,2004.0,BWA,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
548,548,2005.0,BWA,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
549,549,2006.0,BWA,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
550,550,2007.0,BWA,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
551,551,2008.0,BWA,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
552,552,2009.0,BWA,0.14,0.27,0.0,0.0,0.0,0.0,0.0,0.0
553,553,2010.0,BWA,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0
554,554,2011.0,BWA,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0
555,555,2012.0,BWA,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0
556,556,2013.0,BWA,0.23,0.63,0.0,0.0,0.0,0.0,0.0,0.0
557,557,2014.0,BWA,0.39,1.78,0.0,0.0,0.0,0.0,0.0,0.0
558,558,2015.0,BWA,0.5,2.29,0.0,0.0,0.0,0.0,0.0,0.0
559,559,2016.0,BWA,0.45,2.07,0.0,0.0,0.0,0.0,0.0,0.0
560,560,2017.0,BWA,0.51,2.33,0.0,0.0,0.0,0.0,0.0,0.0
561,561,2018.0,BWA,0.53,2.43,0.0,0.0,0.0,0.0,0.0,0.0
562,562,2019.0,BWA,0.55,2.5,0.0,0.0,0.0,0.0,0.0,0.0
563,563,2020.0,BWA,0.37,1.68,0.0,0.0,0.0,0.0,0.0,0.0
564,564,2000.0,CAF,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0
565,565,2001.0,CAF,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0
566,566,2002.0,CAF,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0
567,567,2003.0,CAF,0.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0
568,568,2004.0,CAF,0.03,0.0,0.0,0.0,0.12,0.0,0.0,0.0
569,569,2005.0,CAF,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0
570,570,2006.0,CAF,0.03,0.0,0.0,0.0,0.14,0.0,0.0,0.0
571,571,2007.0,CAF,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0
572,572,2008.0,CAF,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0
573,573,2009.0,CAF,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.0
574,574,2010.0,CAF,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0
575,575,2011.0,CAF,0.03,0.0,0.0,0.0,0.15,0.0,0.0,0.0
576,576,2012.0,CAF,0.03,0.0,0.0,0.0,0.15,0.0,0.0,0.0
577,577,2013.0,CAF,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0
578,578,2014.0,CAF,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
579,579,2015.0,CAF,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
580,580,2016.0,CAF,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
581,581,2017.0,CAF,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
582,582,2018.0,CAF,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
583,583,2019.0,CAF,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
584,584,2020.0,CAF,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0
585,585,2000.0,CAN,13.354,114.933,35.425,72.294,356.76,0.016,0.264,8.917
586,586,2001.0,CAN,15.905,110.475,41.827,76.162,331.521,0.02,0.329,9.672
587,587,2002.0,CAN,15.331,109.413,38.375,75.0,349.275,0.023,0.405,10.046
588,588,2003.0,CAN,19.139,108.415,38.324,74.372,336.139,0.023,0.69,9.417
589,589,2004.0,CAN,19.023,98.701,39.951,89.758,338.398,0.014,0.945,9.805
590,590,2005.0,CAN,16.444,101.595,36.429,91.4,361.956,0.017,1.567,9.155
591,591,2006.0,CAN,10.318,94.365,39.762,97.283,352.887,0.021,2.473,8.938
592,592,2007.0,CAN,12.009,104.576,42.249,92.832,367.621,0.026,3.007,8.991
593,593,2008.0,CAN,9.778,98.261,38.633,95.353,377.488,0.035,3.789,7.979
594,594,2009.0,CAN,9.771,82.455,44.055,89.465,368.687,0.109,6.642,8.942
595,595,2010.0,CAN,6.897,84.031,51.302,90.028,351.385,0.256,8.724,10.298
596,596,2011.0,CAN,6.031,77.625,60.749,92.938,375.724,0.572,10.189,10.214
597,597,2012.0,CAN,6.209,67.491,61.549,94.203,380.267,0.881,11.311,10.914
598,598,2013.0,CAN,6.475,68.592,58.63,102.72,391.789,1.499,11.145,11.036
599,599,2014.0,CAN,4.644,66.225,62.506,106.535,382.501,2.12,12.817,9.795
600,600,2015.0,CAN,5.046,62.118,68.585,101.101,382.193,2.895,26.966,9.987
601,601,2016.0,CAN,4.778,62.261,63.653,100.723,385.432,4.032,30.933,11.36
602,602,2017.0,CAN,3.916,60.127,58.834,100.595,394.587,3.574,31.514,10.85
603,603,2018.0,CAN,3.835,50.581,67.266,100.031,385.894,3.797,33.144,10.542
604,604,2019.0,CAN,3.262,47.886,69.577,100.494,381.77,4.08,32.876,10.307
605,605,2020.0,CAN,2.909,38.631,73.598,97.513,386.545,4.28,35.642,9.385
606,606,2021.0,CAN,2.915,38.662,75.931,91.96,380.846,5.162,35.117,9.696
607,607,2000.0,CHE,2.63,0.0,0.0,26.262,36.837,0.011,0.003,0.833
608,608,2001.0,CHE,2.72,0.0,0.0,26.624,41.323,0.013,0.004,0.876
609,609,2002.0,CHE,2.79,0.0,0.0,27.044,35.172,0.015,0.005,0.909
610,610,2003.0,CHE,2.86,0.0,0.0,27.296,34.767,0.018,0.005,0.93
611,611,2004.0,CHE,2.92,0.0,0.0,26.771,33.752,0.018,0.006,0.97
612,612,2005.0,CHE,2.97,0.0,0.0,23.179,31.23,0.021,0.008,1.016
613,613,2006.0,CHE,3.1,0.0,0.0,27.625,30.962,0.024,0.015,1.135
614,614,2007.0,CHE,3.01,0.0,0.0,27.731,35.253,0.029,0.016,1.179
615,615,2008.0,CHE,3.04,0.0,0.0,27.507,36.039,0.037,0.019,1.229
616,616,2009.0,CHE,3.0,0.0,0.0,27.494,35.727,0.054,0.023,1.229
617,617,2010.0,CHE,3.31,0.0,0.0,26.532,36.064,0.094,0.037,1.272
618,618,2011.0,CHE,3.33,0.0,0.0,26.905,32.393,0.168,0.07,1.385
