id,pais_id,anio,poblacion,pbi,gen_elect,dem_elect
2466,MUS,2008.0,1239262.0,20333457408.0,2.44,2.44
2467,MUS,2009.0,1243996.0,20585805824.0,2.46,2.46
2468,MUS,2010.0,1247953.0,21054191616.0,2.56,2.56
2469,MUS,2011.0,1251074.0,21489166336.0,2.59,2.59
2470,MUS,2012.0,1253489.0,22182113280.0,2.65,2.65
2471,MUS,2013.0,1255458.0,22889261056.0,2.74,2.74
2472,MUS,2014.0,1257351.0,23718518784.0,2.8,2.8
2473,MUS,2015.0,1259457.0,24548311040.0,2.85,2.85
2474,MUS,2016.0,1261870.0,25506041856.0,2.9,2.9
2475,MUS,2017.0,1264497.0,26478841856.0,2.96,2.96
2476,MUS,2018.0,1267184.0,27474712576.0,2.97,2.97
2477,MUS,2019.0,1269670.0,,3.08,3.08
2478,MUS,2020.0,1271767.0,,2.74,2.74
2479,MWI,2000.0,11148751.0,10965810176.0,1.24,1.24
2480,MWI,2001.0,11432001.0,10477105152.0,1.26,1.26
2481,MWI,2002.0,11713663.0,10619106304.0,1.33,1.33
2482,MWI,2003.0,12000183.0,11173209088.0,1.35,1.35
2483,MWI,2004.0,12301837.0,11727015936.0,1.49,1.49
2484,MWI,2005.0,12625950.0,12058077184.0,1.53,1.53
2485,MWI,2006.0,12973693.0,12575064064.0,1.56,1.56
2486,MWI,2007.0,13341808.0,13731751936.0,1.59,1.59
2487,MWI,2008.0,13727899.0,14709903360.0,1.73,1.73
2488,MWI,2009.0,14128161.0,15876241408.0,1.72,1.72
2489,MWI,2010.0,14539609.0,16885784576.0,1.96,1.96
2490,MWI,2011.0,14962118.0,17638377472.0,2.0,2.0
2491,MWI,2012.0,15396010.0,17964285952.0,2.09,2.09
2492,MWI,2013.0,15839287.0,18903971840.0,2.1,2.1
2493,MWI,2014.0,16289550.0,19988979712.0,2.21,2.21
2494,MWI,2015.0,16745305.0,20572940288.0,2.21,2.21
2495,MWI,2016.0,17205254.0,21039450112.0,2.19,2.19
2496,MWI,2017.0,17670194.0,21881028608.0,2.08,2.08
2497,MWI,2018.0,18143214.0,22574655488.0,1.63,1.63
2498,MWI,2019.0,18628748.0,,1.58,1.58
2499,MWI,2020.0,19129956.0,,1.59,1.59
2500,MYS,2000.0,23194252.0,305415979008.0,69.905,70.45
2501,MYS,2001.0,23709116.0,309255241728.0,75.776,76.26
2502,MYS,2002.0,24208390.0,328308785152.0,80.88,80.52
2503,MYS,2003.0,24698820.0,349844013056.0,83.3,82.66
2504,MYS,2004.0,25190646.0,376296144896.0,96.06,95.5
2505,MYS,2005.0,25690616.0,397908672512.0,98.75,96.16
2506,MYS,2006.0,26201954.0,423206289408.0,103.994,100.93
2507,MYS,2007.0,26720368.0,453156765696.0,108.539,105.98
2508,MYS,2008.0,27236004.0,478516183040.0,113.823,113.14
2509,MYS,2009.0,27735038.0,474711556096.0,116.114,115.85
2510,MYS,2010.0,28208028.0,514171994112.0,125.045,124.63
2511,MYS,2011.0,28650962.0,545368309760.0,127.069,127.39
2512,MYS,2012.0,29068190.0,575191121920.0,134.077,134.08
2513,MYS,2013.0,29468924.0,602189201408.0,140.985,141.09
2514,MYS,2014.0,29866606.0,638408589312.0,147.461,147.48
2515,MYS,2015.0,30270964.0,670135287808.0,150.123,150.12
2516,MYS,2016.0,30684652.0,698530070528.0,156.665,155.99
2517,MYS,2017.0,31104654.0,738639609856.0,160.634,159.52
2518,MYS,2018.0,31528034.0,773658509312.0,170.578,169.09
2519,MYS,2019.0,31949790.0,,178.493,170.89
2520,MYS,2020.0,32365998.0,,169.505,165.94
2521,MYS,2021.0,32776196.0,,177.246,167.99
2522,NAM,2000.0,1794583.0,11306642432.0,1.4,1.97
2523,NAM,2001.0,1823667.0,11455887360.0,1.36,2.16
2524,NAM,2002.0,1851519.0,12022087680.0,1.45,2.7
2525,NAM,2003.0,1879113.0,12213628928.0,1.51,2.84
2526,NAM,2004.0,1907737.0,13656686592.0,1.59,3.13
2527,NAM,2005.0,1938316.0,14023657472.0,1.67,3.34
2528,NAM,2006.0,1971318.0,15036091392.0,1.68,3.59
2529,NAM,2007.0,2006516.0,15867124736.0,1.59,3.6
2530,NAM,2008.0,2043382.0,16311734272.0,1.65,3.75
2531,NAM,2009.0,2081039.0,16383498240.0,1.47,3.6
2532,NAM,2010.0,2118877.0,17398968320.0,1.31,3.69
2533,NAM,2011.0,2156698.0,18309781504.0,1.43,3.83
2534,NAM,2012.0,2194777.0,19237945344.0,1.63,4.06
2535,NAM,2013.0,2233506.0,20326299648.0,1.34,4.16
2536,NAM,2014.0,2273426.0,21637730304.0,1.51,4.31
2537,NAM,2015.0,2314901.0,22783369216.0,1.56,4.15
2538,NAM,2016.0,2358044.0,23031048192.0,1.47,4.46
2539,NAM,2017.0,2402623.0,23016767488.0,1.67,4.51
2540,NAM,2018.0,2448300.0,23095486464.0,1.18,4.52
2541,NAM,2019.0,2494524.0,,1.03,4.33
2542,NAM,2020.0,2540916.0,,1.06,4.36
2543,NCL,2000.0,217263.0,,1.57,1.57
2544,NCL,2001.0,221499.0,,1.64,1.64
2545,NCL,2002.0,225482.0,,1.67,1.67
2546,NCL,2003.0,229251.0,,1.66,1.66
2547,NCL,2004.0,232881.0,,1.59,1.59
2548,NCL,2005.0,236441.0,,1.79,1.79
2549,NCL,2006.0,239924.0,,1.77,1.77
2550,NCL,2007.0,243332.0,,1.84,1.84
2551,NCL,2008.0,246696.0,,1.78,1.78
2552,NCL,2009.0,250082.0,,1.83,1.83
2553,NCL,2010.0,253529.0,,2.01,2.01
2554,NCL,2011.0,257066.0,,2.15,2.15
2555,NCL,2012.0,260657.0,,2.18,2.18
2556,NCL,2013.0,264239.0,,2.38,2.38
2557,NCL,2014.0,267732.0,,2.85,2.85
2558,NCL,2015.0,271062.0,,2.74,2.74
2559,NCL,2016.0,274190.0,,2.95,2.95
2560,NCL,2017.0,277159.0,,3.03,3.03
2561,NCL,2018.0,279986.0,,2.95,2.95
2562,NCL,2019.0,282757.0,,3.01,3.01
2563,NCL,2020.0,285491.0,,3.0,3.0
2564,NER,2000.0,11331561.0,7477987840.0,0.18,0.38
2565,NER,2001.0,11751364.0,8079399424.0,0.16,0.38
2566,NER,2002.0,12189988.0,8506477056.0,0.17,0.38
2567,NER,2003.0,12647983.0,9108179968.0,0.18,0.41
2568,NER,2004.0,13125914.0,9043672064.0,0.19,0.48
2569,NER,2005.0,13624474.0,9808796672.0,0.22,0.56
2570,NER,2006.0,14143969.0,10381911040.0,0.21,0.61
2571,NER,2007.0,14685404.0,10715390976.0,0.21,0.66
2572,NER,2008.0,15250913.0,11761921024.0,0.21,0.67
2573,NER,2009.0,15843131.0,11699248128.0,0.24,0.77
2574,NER,2010.0,16464025.0,12693037056.0,0.27,0.82
2575,NER,2011.0,17114770.0,12993281024.0,0.32,0.93
2576,NER,2012.0,17795208.0,14603173888.0,0.38,1.02
2577,NER,2013.0,18504288.0,15459623936.0,0.41,1.01
2578,NER,2014.0,19240182.0,16617681920.0,0.41,1.14
2579,NER,2015.0,20001662.0,17307856896.0,0.5,1.28
2580,NER,2016.0,20788790.0,18231308288.0,0.49,1.27
2581,NER,2017.0,21602388.0,19142508544.0,0.53,1.38
2582,NER,2018.0,22442830.0,20483442688.0,0.5,1.49
2583,NER,2019.0,23310718.0,,0.58,1.64
2584,NER,2020.0,24206636.0,,0.4,1.46
2585,NGA,2000.0,122283848.0,268133056512.0,14.15,14.13
2586,NGA,2001.0,125394048.0,293371871232.0,14.84,14.81
2587,NGA,2002.0,128596080.0,344837226496.0,20.67,20.64
2588,NGA,2003.0,131900640.0,387286171648.0,19.35,19.31
2589,NGA,2004.0,135320416.0,438818996224.0,23.25,23.23
2590,NGA,2005.0,138865008.0,481805860864.0,22.53,22.53
2591,NGA,2006.0,142538320.0,527646261248.0,22.04,22.04
2592,NGA,2007.0,146339968.0,581024743424.0,21.91,21.91
2593,NGA,2008.0,150269632.0,638942773248.0,20.14,20.14
2594,NGA,2009.0,154324944.0,709980389376.0,18.82,18.82
2595,NGA,2010.0,158503200.0,810068017152.0,24.89,24.89
2596,NGA,2011.0,162805072.0,871190888448.0,25.72,25.72
2597,NGA,2012.0,167228800.0,909649182720.0,27.3,27.3
2598,NGA,2013.0,171765808.0,959938887680.0,27.46,27.46
2599,NGA,2014.0,176404944.0,1021285564416.0,30.6,30.6
2600,NGA,2015.0,181137456.0,1048704581632.0,30.79,30.79
2601,NGA,2016.0,185960256.0,1032469807104.0,32.01,32.01
2602,NGA,2017.0,190873248.0,1040791502848.0,32.79,32.79
2603,NGA,2018.0,195874688.0,1060805935104.0,30.56,30.56
2604,NGA,2019.0,200963616.0,,29.32,29.32
2605,NGA,2020.0,206139600.0,,28.16,28.16
2606,NGA,2021.0,211400704.0,,,
2607,NIC,2000.0,5069310.0,13909592064.0,2.13,2.24
2608,NIC,2001.0,5145367.0,14579898368.0,2.33,2.35
2609,NIC,2002.0,5219324.0,14954188800.0,2.7,2.71
2610,NIC,2003.0,5292115.0,15599451136.0,2.6,2.59
2611,NIC,2004.0,5364930.0,16722814976.0,2.69,2.69
2612,NIC,2005.0,5438692.0,17753884672.0,3.01,3.03
2613,NIC,2006.0,5513757.0,18819405824.0,3.1,3.14
2614,NIC,2007.0,5590066.0,20171036672.0,2.92,2.98
2615,NIC,2008.0,5667436.0,21118480384.0,3.22,3.25
2616,NIC,2009.0,5745538.0,20900358144.0,3.55,3.55
2617,NIC,2010.0,5824058.0,21950676992.0,3.51,3.48
2618,NIC,2011.0,5903035.0,23734874112.0,3.67,3.64
2619,NIC,2012.0,5982530.0,25065728000.0,3.89,3.91
2620,NIC,2013.0,6062462.0,26206803968.0,4.04,4.08
2621,NIC,2014.0,6142734.0,27402565632.0,4.32,4.29
2622,NIC,2015.0,6223234.0,28748328960.0,4.44,4.45
2623,NIC,2016.0,6303970.0,30103515136.0,4.45,4.64
2624,NIC,2017.0,6384843.0,31419242496.0,4.39,4.72
2625,NIC,2018.0,6465502.0,30136879104.0,4.53,4.73
2626,NIC,2019.0,6545503.0,,4.64,5.07
2627,NIC,2020.0,6624554.0,,4.66,5.09
2628,NLD,2000.0,15926188.0,603576139776.0,90.181,108.3
2629,NLD,2001.0,16018112.0,619963809792.0,94.072,110.71
2630,NLD,2002.0,16110355.0,624206544896.0,95.083,112.13
2631,NLD,2003.0,16200948.0,629605990400.0,98.14,113.59
2632,NLD,2004.0,16287183.0,646099697664.0,102.145,117.23
2633,NLD,2005.0,16367153.0,663883939840.0,100.769,117.97
2634,NLD,2006.0,16440092.0,691219595264.0,98.835,120.15
2635,NLD,2007.0,16506652.0,720938008576.0,105.164,122.61
2636,NLD,2008.0,16568105.0,737432109056.0,108.203,123.25
2637,NLD,2009.0,16626379.0,713757491200.0,113.503,118.45
2638,NLD,2010.0,16682928.0,727959470080.0,118.139,121.89
2639,NLD,2011.0,16738191.0,744360837120.0,112.966,122.9
2640,NLD,2012.0,16791850.0,736497893376.0,102.506,120.18
2641,NLD,2013.0,16843512.0,735093129216.0,100.875,119.74
2642,NLD,2014.0,16892518.0,745517678592.0,103.418,117.95
2643,NLD,2015.0,16938492.0,760077418496.0,110.087,117.5
2644,NLD,2016.0,16981286.0,776582332416.0,115.17,118.69
2645,NLD,2017.0,17021344.0,799187927040.0,117.26,119.12
2646,NLD,2018.0,17059560.0,818056003584.0,114.103,121.46
2647,NLD,2019.0,17097124.0,,121.35,121.3
2648,NLD,2020.0,17134874.0,,123.553,120.07
2649,NLD,2021.0,17173094.0,,121.616,121.1
2650,NOR,2000.0,4499375.0,242722144256.0,142.984,123.38
2651,NOR,2001.0,4523139.0,255412797440.0,121.92,124.73
2652,NOR,2002.0,4546017.0,267060707328.0,130.6,120.41
2653,NOR,2003.0,4570096.0,277816606720.0,107.274,114.46
2654,NOR,2004.0,4598210.0,297704030208.0,110.602,121.43
2655,NOR,2005.0,4632359.0,314925252608.0,138.073,125.06
2656,NOR,2006.0,4672986.0,332397084672.0,121.4,121.94
2657,NOR,2007.0,4719403.0,352664748032.0,137.164,125.91
2658,NOR,2008.0,4771014.0,364919226368.0,142.109,127.16
2659,NOR,2009.0,4826847.0,370050662400.0,131.773,121.92
2660,NOR,2010.0,4885878.0,383737856000.0,123.63,130.65
2661,NOR,2011.0,4948335.0,399382970368.0,127.632,123.13
2662,NOR,2012.0,5013716.0,410365034496.0,147.716,128.73
2663,NOR,2013.0,5079460.0,414462935040.0,133.975,128.26
2664,NOR,2014.0,5142269.0,422415695872.0,141.967,125.37
2665,NOR,2015.0,5199827.0,429219184640.0,144.511,128.42
2666,NOR,2016.0,5250950.0,433545936896.0,148.989,131.72
2667,NOR,2017.0,5296324.0,443618328576.0,149.402,133.25
2668,NOR,2018.0,5337960.0,449338998784.0,147.057,135.69
2669,NOR,2019.0,5378859.0,,134.882,134.12
2670,NOR,2020.0,5421242.0,,154.197,130.23
2671,NOR,2021.0,5465629.0,,157.093,131.43
2672,NPL,2000.0,23941100.0,39381725184.0,1.69,1.79
2673,NPL,2001.0,24347114.0,41523109888.0,1.85,1.83
2674,NPL,2002.0,24725624.0,41501458432.0,2.12,2.18
2675,NPL,2003.0,25080880.0,43073953792.0,2.24,2.18
2676,NPL,2004.0,25419338.0,45033771008.0,2.39,2.52
2677,NPL,2005.0,25744500.0,46375899136.0,2.5,2.67
2678,NPL,2006.0,26066688.0,48016625664.0,2.72,2.97
2679,NPL,2007.0,26382586.0,49595510784.0,2.78,3.15
2680,NPL,2008.0,26666580.0,52545966080.0,2.8,3.11
2681,NPL,2009.0,26883532.0,54837735424.0,3.09,3.65
2682,NPL,2010.0,27013208.0,57388249088.0,3.18,3.84
2683,NPL,2011.0,27041220.0,59280310272.0,3.46,4.2
2684,NPL,2012.0,26989160.0,62106288128.0,3.53,4.32
2685,NPL,2013.0,26916794.0,64655773696.0,3.5,4.82
2686,NPL,2014.0,26905982.0,68540932096.0,3.78,5.15
2687,NPL,2015.0,27015034.0,70404489216.0,3.45,5.22
2688,NPL,2016.0,27263430.0,70697787392.0,4.23,6.4
2689,NPL,2017.0,27632682.0,76399984640.0,4.68,7.26
2690,NPL,2018.0,28095712.0,81052450816.0,4.94,7.72
2691,NPL,2019.0,28608714.0,,4.24,5.86
2692,NPL,2020.0,29136808.0,,3.09,4.71
2693,NZL,2000.0,3858992.0,101981110272.0,39.388,38.33
2694,NZL,2001.0,3907941.0,104436924416.0,39.705,38.5
2695,NZL,2002.0,3963202.0,109929889792.0,40.731,39.7
2696,NZL,2003.0,4022074.0,115145211904.0,40.855,39.71
2697,NZL,2004.0,4080421.0,120376942592.0,42.768,41.53
2698,NZL,2005.0,4135353.0,123645493248.0,42.981,41.81
2699,NZL,2006.0,4185881.0,127255027712.0,43.538,42.44
2700,NZL,2007.0,4233046.0,132482703360.0,43.893,42.6
2701,NZL,2008.0,4278156.0,132115849216.0,43.926,42.67
2702,NZL,2009.0,4323338.0,132821327872.0,43.546,42.48
2703,NZL,2010.0,4370060.0,135624843264.0,44.994,43.56
2704,NZL,2011.0,4418674.0,138433576960.0,44.627,43.19
2705,NZL,2012.0,4468462.0,141964034048.0,44.247,42.93
2706,NZL,2013.0,4518519.0,144951869440.0,43.253,42.0
2707,NZL,2014.0,4567522.0,149075263488.0,43.988,42.35
2708,NZL,2015.0,4614527.0,153714786304.0,44.69,43.01
2709,NZL,2016.0,4659265.0,159813943296.0,44.163,42.58
2710,NZL,2017.0,4702029.0,165842092032.0,44.641,43.01
2711,NZL,2018.0,4743131.0,171013586944.0,44.695,43.24
2712,NZL,2019.0,4783062.0,,45.147,43.43
2713,NZL,2020.0,4822233.0,,44.539,43.75
2714,NZL,2021.0,4860642.0,,44.417,42.96
2715,OMN,2000.0,2267973.0,53667835904.0,9.111,8.56
2716,OMN,2001.0,2294959.0,59346665472.0,9.737,9.15
2717,OMN,2002.0,2334860.0,62001954816.0,10.331,9.71
2718,OMN,2003.0,2386164.0,63766302720.0,10.714,10.07
2719,OMN,2004.0,2445524.0,68446281728.0,11.499,10.81
2720,OMN,2005.0,2511254.0,74672898048.0,12.648,11.89
2721,OMN,2006.0,2580753.0,84269957120.0,13.585,13.26
2722,OMN,2007.0,2657162.0,94693957632.0,14.443,13.32
2723,OMN,2008.0,2750956.0,110108073984.0,16.048,14.88
2724,OMN,2009.0,2876186.0,124503998464.0,18.445,16.75
2725,OMN,2010.0,3041435.0,137422618624.0,19.819,18.63
2726,OMN,2011.0,3251102.0,141399490560.0,21.871,20.56
2727,OMN,2012.0,3498031.0,150612361216.0,25.017,23.52
2728,OMN,2013.0,3764805.0,153523863552.0,26.24,24.67
2729,OMN,2014.0,4027255.0,155313733632.0,29.137,27.38
2730,OMN,2015.0,4267341.0,161733820416.0,32.758,30.79
2731,OMN,2016.0,4479217.0,168786526208.0,34.228,32.17
2732,OMN,2017.0,4665926.0,169370533888.0,36.126,33.96
2733,OMN,2018.0,4829476.0,172358221824.0,37.714,35.45
2734,OMN,2019.0,4974992.0,,38.834,36.03
2735,OMN,2020.0,5106622.0,,38.045,34.21
2736,OMN,2021.0,5223376.0,,41.501,
2737,PAK,2000.0,142343584.0,459798544384.0,63.735,63.4
2738,PAK,2001.0,145978400.0,477964500992.0,70.648,68.86
2739,PAK,2002.0,149549680.0,504824791040.0,74.431,72.45
2740,PAK,2003.0,153093376.0,543920422912.0,76.986,77.55
2741,PAK,2004.0,156664704.0,592025878528.0,82.305,81.24
2742,PAK,2005.0,160304000.0,641139081216.0,88.764,89.77
2743,PAK,2006.0,164022624.0,685964984320.0,96.72,94.48
2744,PAK,2007.0,167808112.0,719251898368.0,99.381,90.97
2745,PAK,2008.0,171648992.0,746909335552.0,93.188,87.96
2746,PAK,2009.0,175525616.0,774875316224.0,98.828,91.21
2747,PAK,2010.0,179424640.0,805483315200.0,99.385,89.94
2748,PAK,2011.0,183340176.0,845085933568.0,100.621,90.02
2749,PAK,2012.0,187280128.0,884405436416.0,99.461,93.3
2750,PAK,2013.0,191260800.0,931154821120.0,100.968,99.63
2751,PAK,2014.0,195305008.0,981580447744.0,106.288,102.04
2752,PAK,2015.0,199426960.0,1039812853760.0,110.528,107.08
2753,PAK,2016.0,203631360.0,1101753876480.0,115.91,117.41
2754,PAK,2017.0,207906208.0,1160950841344.0,127.408,114.29
2755,PAK,2018.0,212228288.0,1212090548224.0,137.789,118.43
2756,PAK,2019.0,216565312.0,,137.48,120.89
2757,PAK,2020.0,220892336.0,,135.325,117.56
2758,PAK,2021.0,225199920.0,,152.143,129.54
2759,PAN,2000.0,3030333.0,28706484224.0,4.76,4.94
2760,PAN,2001.0,3089641.0,28943056896.0,4.94,4.87
2761,PAN,2002.0,3149195.0,29668001792.0,5.15,5.14
2762,PAN,2003.0,3209056.0,31009619968.0,5.39,5.21
2763,PAN,2004.0,3269356.0,33428600832.0,5.6,5.55
2764,PAN,2005.0,3330222.0,35933065216.0,5.67,5.67
2765,PAN,2006.0,3391673.0,39099564032.0,5.86,5.85
2766,PAN,2007.0,3453671.0,43958181888.0,6.33,6.21
2767,PAN,2008.0,3516204.0,47885660160.0,6.24,6.31
2768,PAN,2009.0,3579215.0,48772972544.0,6.74,6.71
2769,PAN,2010.0,3642691.0,51741884416.0,7.15,7.18
2770,PAN,2011.0,3706479.0,57996521472.0,7.56,7.62
2771,PAN,2012.0,3770635.0,63359008768.0,8.36,8.32
2772,PAN,2013.0,3835447.0,67546259456.0,8.67,8.67
2773,PAN,2014.0,3901311.0,71636836352.0,8.34,8.43
2774,PAN,2015.0,3968490.0,75784011776.0,9.36,9.24
2775,PAN,2016.0,4037073.0,79468544000.0,9.99,9.62
2776,PAN,2017.0,4106764.0,83345989632.0,10.62,10.31
2777,PAN,2018.0,4176868.0,86035742720.0,10.52,10.21
2778,PAN,2019.0,4246440.0,,12.46,12.11
2779,PAN,2020.0,4314768.0,,10.96,10.61
2780,PER,2000.0,26459944.0,156021178368.0,19.923,19.54
2781,PER,2001.0,26799290.0,157376020480.0,20.786,20.42
2782,PER,2002.0,27100964.0,166416171008.0,21.982,21.59
2783,PER,2003.0,27372216.0,173800882176.0,22.923,22.49
2784,PER,2004.0,27624226.0,182906372096.0,24.267,23.85
2785,PER,2005.0,27866140.0,194913484800.0,25.51,25.33
2786,PER,2006.0,28102054.0,210148982784.0,27.37,26.74
2787,PER,2007.0,28333050.0,228649467904.0,29.943,29.13
2788,PER,2008.0,28562320.0,250224541696.0,32.463,32.03
2789,PER,2009.0,28792662.0,253539532800.0,32.945,31.88
2790,PER,2010.0,29027680.0,275677708288.0,35.908,34.67
2791,PER,2011.0,29264314.0,294253232128.0,38.806,37.99
2792,PER,2012.0,29506790.0,311750262784.0,41.036,38.68
2793,PER,2013.0,29773986.0,329891807232.0,43.33,42.09
2794,PER,2014.0,30090372.0,337782210560.0,45.55,44.2
2795,PER,2015.0,30470738.0,349008592896.0,48.27,46.6
2796,PER,2016.0,30926036.0,362594336768.0,51.7,49.84
2797,PER,2017.0,31444298.0,371568574464.0,52.743,51.13
2798,PER,2018.0,31989266.0,386316107776.0,54.982,53.37
2799,PER,2019.0,32510462.0,,57.039,55.53
2800,PER,2020.0,32971848.0,,52.798,52.49
2801,PER,2021.0,33359414.0,,57.441,57.35
2802,PHL,2000.0,77991760.0,326462603264.0,45.29,43.66
2803,PHL,2001.0,79672864.0,338531942400.0,47.049,45.21
2804,PHL,2002.0,81365256.0,353568391168.0,48.467,46.52
2805,PHL,2003.0,83051968.0,374041673728.0,52.941,50.68
2806,PHL,2004.0,84710544.0,402137743360.0,55.957,53.65
2807,PHL,2005.0,86326248.0,424650342400.0,56.568,54.19
2808,PHL,2006.0,87888672.0,450316369920.0,56.784,54.51
2809,PHL,2007.0,89405488.0,483816439808.0,59.612,57.09
2810,PHL,2008.0,90901968.0,507831517184.0,60.821,58.3
2811,PHL,2009.0,92414168.0,517597462528.0,61.934,59.31
2812,PHL,2010.0,93966784.0,561436033024.0,67.743,64.66
2813,PHL,2011.0,95570048.0,586460954624.0,69.176,66.12
2814,PHL,2012.0,97212640.0,625662230528.0,72.922,69.69
2815,PHL,2013.0,98871552.0,669825564672.0,75.266,71.84
2816,PHL,2014.0,100513144.0,711518781440.0,77.261,73.74
2817,PHL,2015.0,102113200.0,753489674240.0,82.413,78.63
2818,PHL,2016.0,103663816.0,805057069056.0,90.798,86.6
2819,PHL,2017.0,105172920.0,858818805760.0,94.37,90.0
2820,PHL,2018.0,106651392.0,912443441152.0,99.765,95.1
2821,PHL,2019.0,108116624.0,,106.041,100.91
2822,PHL,2020.0,109581088.0,,101.756,97.47
2823,PHL,2021.0,111046904.0,,108.267,102.64
2824,PNG,2000.0,5847590.0,,2.11,2.11
2825,PNG,2001.0,5974627.0,,2.59,2.59
2826,PNG,2002.0,6098621.0,,2.76,2.76
2827,PNG,2003.0,6223378.0,,3.1,3.1
2828,PNG,2004.0,6354247.0,,3.18,3.18
2829,PNG,2005.0,6494902.0,,3.33,3.33
2830,PNG,2006.0,6646891.0,,3.25,3.25
2831,PNG,2007.0,6808503.0,,3.34,3.34
2832,PNG,2008.0,6976200.0,,3.28,3.28
2833,PNG,2009.0,7144774.0,,3.35,3.35
2834,PNG,2010.0,7310512.0,,3.39,3.39
2835,PNG,2011.0,7472196.0,,3.53,3.53
2836,PNG,2012.0,7631003.0,,3.21,3.21
2837,PNG,2013.0,7788388.0,,3.42,3.42
2838,PNG,2014.0,7946733.0,,3.62,3.62
2839,PNG,2015.0,8107772.0,,3.75,3.75
2840,PNG,2016.0,8271765.0,,3.87,3.87
2841,PNG,2017.0,8438038.0,,3.86,3.86
2842,PNG,2018.0,8606324.0,,4.0,4.0
2843,PNG,2019.0,8776119.0,,4.04,4.04
2844,PNG,2020.0,8947027.0,,4.24,4.24
2845,POL,2000.0,38556700.0,492195512320.0,145.184,136.81
2846,POL,2001.0,38529584.0,503090249728.0,145.616,136.99
2847,POL,2002.0,38488640.0,518231130112.0,144.126,135.42
2848,POL,2003.0,38441820.0,541817896960.0,151.631,139.85
2849,POL,2004.0,38399556.0,575083577344.0,154.159,142.97
2850,POL,2005.0,38368956.0,600855150592.0,156.936,143.86
2851,POL,2006.0,38354444.0,644043374592.0,161.742,149.46
2852,POL,2007.0,38353340.0,695923507200.0,159.348,153.16
2853,POL,2008.0,38356784.0,732389048320.0,155.305,153.97
2854,POL,2009.0,38351924.0,758697754624.0,151.72,148.9
2855,POL,2010.0,38329784.0,792188944384.0,157.658,155.65
2856,POL,2011.0,38286824.0,839855964160.0,163.548,157.77
2857,POL,2012.0,38227032.0,853353431040.0,162.139,158.79
2858,POL,2013.0,38158044.0,865215250432.0,164.557,159.39
2859,POL,2014.0,38091092.0,893604462592.0,159.058,160.55
2860,POL,2015.0,38034076.0,927975669760.0,164.944,163.91
2861,POL,2016.0,37989220.0,952936824832.0,166.634,168.09
2862,POL,2017.0,37953176.0,999989641216.0,170.465,172.22
2863,POL,2018.0,37921584.0,1053479337984.0,170.039,175.18
2864,POL,2019.0,37887768.0,,163.988,173.66
2865,POL,2020.0,37846604.0,,157.14,170.91
2866,POL,2021.0,37797000.0,,180.0,178.58
2867,PRI,2000.0,3668955.0,104392663040.0,21.81,21.81
2868,PRI,2001.0,3670308.0,112725606400.0,22.3,22.3
2869,PRI,2002.0,3664321.0,115553681408.0,23.17,23.17
2870,PRI,2003.0,3653660.0,117412675584.0,23.93,23.93
2871,PRI,2004.0,3642005.0,122888175616.0,24.13,24.13
2872,PRI,2005.0,3631885.0,122355752960.0,24.96,24.96
2873,PRI,2006.0,3623783.0,122502586368.0,23.83,23.83
2874,PRI,2007.0,3616341.0,122989543424.0,22.3,22.3
2875,PRI,2008.0,3608030.0,122623983616.0,20.92,20.92
2876,PRI,2009.0,3596532.0,122136559616.0,20.7,20.7
2877,PRI,2010.0,3579842.0,123553439744.0,20.9,20.9
2878,PRI,2011.0,3559862.0,125016096768.0,20.02,20.02
2879,PRI,2012.0,3536570.0,125060218880.0,21.2,21.2
2880,PRI,2013.0,3503865.0,124667502592.0,20.36,20.36
2881,PRI,2014.0,3453667.0,122937262080.0,20.25,20.25
2882,PRI,2015.0,3381512.0,122888634368.0,20.26,20.26
2883,PRI,2016.0,3283121.0,119664705536.0,20.89,20.89
2884,PRI,2017.0,3163676.0,118786080768.0,16.68,16.68
2885,PRI,2018.0,3039598.0,115563266048.0,17.46,17.46
2886,PRI,2019.0,2933404.0,,17.7,17.7
2887,PRI,2020.0,2860840.0,,17.6,17.6
2888,PRK,2000.0,22929078.0,37758033920.0,18.75,18.75
2889,PRK,2001.0,23132982.0,39161384960.0,19.51,19.51
2890,PRK,2002.0,23339454.0,39634149376.0,19.12,19.12
2891,PRK,2003.0,23542434.0,40352083968.0,20.32,20.32
2892,PRK,2004.0,23732740.0,41171423232.0,21.29,21.29
2893,PRK,2005.0,23904168.0,42708226048.0,22.19,22.19
2894,PRK,2006.0,24054866.0,42264170496.0,21.72,21.72
2895,PRK,2007.0,24188330.0,41765543936.0,20.9,20.9
2896,PRK,2008.0,24310142.0,43163303936.0,22.52,22.52
2897,PRK,2009.0,24428340.0,42791211008.0,20.49,20.49
2898,PRK,2010.0,24548840.0,42605441024.0,21.04,21.04
2899,PRK,2011.0,24673392.0,42961428480.0,18.73,18.73
2900,PRK,2012.0,24800638.0,43545174016.0,18.75,18.75
2901,PRK,2013.0,24929500.0,44033757184.0,17.93,17.93
2902,PRK,2014.0,25057792.0,44518469632.0,17.49,17.49
2903,PRK,2015.0,25183832.0,44032954368.0,13.42,13.42
2904,PRK,2016.0,25307664.0,43750891520.0,16.56,16.56
2905,PRK,2017.0,25429816.0,42247168000.0,14.61,14.61
2906,PRK,2018.0,25549606.0,40517136384.0,15.14,15.14
2907,PRK,2019.0,25666158.0,,16.08,16.08
