pais,continente,codigo,anio,combustibles fosiles,renovables,nuclear,Idpais,Idcontinente,Id_anio
Algeria,Africa,DZA,1999,99.80726623535156,0.1927434206008911,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,5ec829debe54b19a5f78d9a65b900a39
Algeria,Africa,DZA,2000,99.94676971435548,0.0532354824244976,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,08f90c1a417155361a5c4b8d297e0d78
Algeria,Africa,DZA,2001,99.93478393554688,0.065218485891819,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,d0fb963ff976f9c37fc81fe03c21ea7b
Algeria,Africa,DZA,2002,99.94832611083984,0.0516767688095569,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,4ba29b9f9e5732ed33761840f4ba6c53
Algeria,Africa,DZA,2003,99.77189636230467,0.2281039953231811,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,a591024321c5e2bdbd23ed35f0574dde
Algeria,Africa,DZA,2004,99.793212890625,0.2067869007587433,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,b8b4b727d6f5d1b61fff7be687f7970f
Algeria,Africa,DZA,2005,99.56587982177734,0.434118777513504,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,d47268e9db2e9aa3827bba3afb7ff94a
Algeria,Africa,DZA,2006,99.83673095703124,0.1632719486951828,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,ea5a486c712a91e48443cd802642223d
Algeria,Africa,DZA,2007,99.84009552001952,0.1599045693874359,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,a00e5eb0973d24649a4a920fc53d9564
Algeria,Africa,DZA,2008,99.81224822998048,0.1877543032169342,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,ef8446f35513a8d6aa2308357a268a7e
Algeria,Africa,DZA,2009,99.7872085571289,0.2127854824066162,0.0,575b9408b6daa2ddcefbcf6d81c9b4c9,f5cd262901883dff68d06b215fb0f28e,f1981e4bd8a0d6d8462016d2fc6276b3
